time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P(Pa)
2022-10-03 7:4:04.4710,0.074,-0.022,-1.012,-0.15,-0.21,-0.12,-0.01,-0.03,0.05,101823.395
2022-10-03 7:4:04.4810,0.069,-0.001,-0.997,-0.09,-0.2,0.08,-0.01,-0.04,0.05,101823.395
2022-10-03 7:4:04.4910,0.075,0.002,-0.962,-0.17,-0.34,-0.22,-0.02,-0.04,0.05,101823.395
2022-10-03 7:4:04.5010,0.074,-0.008,-0.962,-0.17,-0.34,-0.22,-0.02,-0.04,0.06,101823.395
2022-10-03 7:4:04.5110,0.07,0.009,-0.947,-0.18,-0.21,-0.38,-0.01,-0.05,0.05,101823.395
2022-10-03 7:4:04.5210,0.052,0.015,-0.952,-0.04,-0.43,-0.48,-0.01,-0.04,0.04,101823.395
2022-10-03 7:4:04.5310,0.055,0.01,-0.975,-0.04,-0.43,-0.48,-0.01,-0.05,0.05,101823.395
2022-10-03 7:4:04.5410,0.065,0.004,-0.974,-0.09,-0.35,-0.19,-0.01,-0.05,0.04,101823.395
2022-10-03 7:4:04.5510,0.061,0.001,-0.982,-0.08,-0.29,-0.22,-0.01,-0.04,0.05,101823.395
2022-10-03 7:4:04.5610,0.056,-0.006,-0.995,-0.08,-0.29,-0.22,-0.02,-0.05,0.05,101823.395
2022-10-03 7:4:04.5710,0.059,-0.02,-0.991,-0.01,-0.28,-0.09,-0.03,-0.04,0.06,101823.395
2022-10-03 7:4:04.5810,0.068,-0.022,-0.987,-0.04,-0.11,0.0,-0.04,-0.04,0.06,101823.395
2022-10-03 7:4:04.5910,0.068,-0.018,-0.985,-0.12,-0.06,-0.14,-0.04,-0.05,0.06,101823.395
2022-10-03 7:4:04.6010,0.076,-0.012,-0.972,-0.21,-0.13,-0.21,-0.04,-0.05,0.07,101823.395
2022-10-03 7:4:04.6100,0.072,-0.015,-0.983,-0.21,-0.16,-0.22,-0.05,-0.05,0.07,101823.395
2022-10-03 7:4:04.6210,0.063,-0.011,-0.982,-0.13,-0.1,-0.13,-0.05,-0.05,0.06,101823.395
2022-10-03 7:4:04.6310,0.057,0.0,-0.977,-0.13,-0.1,-0.13,-0.04,-0.05,0.06,101823.395
2022-10-03 7:4:04.6400,0.049,-0.003,-0.979,-0.06,-0.26,-0.2,-0.04,-0.05,0.06,101823.395
2022-10-03 7:4:04.6500,0.056,0.006,-0.973,0.0,-0.22,-0.22,-0.03,-0.03,0.06,101823.395
2022-10-03 7:4:04.6600,0.064,-0.01,-0.986,-0.07,-0.3,-0.16,-0.04,-0.04,0.06,101823.395
2022-10-03 7:4:04.6700,0.05,0.004,-0.975,-0.13,-0.21,-0.16,-0.04,-0.03,0.06,101823.395
2022-10-03 7:4:04.6800,0.067,-0.013,-1.007,-0.13,-0.21,-0.16,-0.04,-0.07,0.05,101823.395
2022-10-03 7:4:04.6900,0.038,-0.002,-1.011,0.0,-0.19,-0.01,-0.08,-0.04,0.06,101823.395
2022-10-03 7:4:04.7000,0.061,-0.016,-0.994,0.17,-0.22,0.13,-0.06,-0.04,0.08,101823.395
2022-10-03 7:4:04.7100,-0.082,-0.031,-1.05,-0.07,-0.05,-0.13,-0.03,-0.01,-0.02,101823.395
2022-10-03 7:4:04.7200,0.012,-0.097,-0.953,0.4,-0.11,0.13,-0.1,-0.05,-0.13,101823.395
2022-10-03 7:4:04.7300,0.142,-0.01,-0.893,1.26,0.52,0.83,-0.11,-0.06,-0.17,101823.395
2022-10-03 7:4:04.7400,0.079,-0.023,-0.929,-0.54,-0.09,-0.85,-0.13,-0.09,-0.02,101823.395
2022-10-03 7:4:04.7500,0.031,-0.022,-1.193,0.03,0.19,1.08,-0.04,-0.16,0.06,101823.395
2022-10-03 7:4:04.7590,0.096,0.229,-0.937,0.03,0.19,1.08,0.02,0.01,0.05,101823.395
2022-10-03 7:4:04.7690,0.007,0.074,-1.026,-0.41,-1.96,-0.91,-0.04,-0.05,0.04,101823.395
2022-10-03 7:4:04.7790,0.011,-0.092,-0.931,0.0,-1.96,-0.91,-0.07,0.0,0.02,101823.395
2022-10-03 7:4:04.7890,0.006,-0.166,-0.968,0.42,1.44,-0.78,-0.07,-0.05,0.04,101823.395
2022-10-03 7:4:04.7990,0.058,-0.071,-1.022,0.42,1.44,-0.78,-0.1,-0.0,0.08,101823.395
2022-10-03 7:4:04.8090,0.086,0.029,-1.008,0.15,0.89,0.51,-0.1,-0.13,0.07,101823.395
2022-10-03 7:4:04.8190,0.028,0.057,-0.904,-0.33,0.04,-0.64,-0.03,-0.01,0.06,101823.395
2022-10-03 7:4:04.8290,0.022,0.044,-1.051,0.17,-0.72,-0.48,-0.05,-0.06,0.05,101823.395
2022-10-03 7:4:04.8390,0.017,-0.046,-1.016,0.17,-0.72,-0.48,-0.04,-0.03,0.05,101823.395
2022-10-03 7:4:04.8490,0.056,-0.038,-0.95,0.34,0.07,-0.4259404242038727,-0.06,-0.02,0.06,101823.395
2022-10-03 7:4:04.8590,0.053,-0.076,-0.998,-0.14,0.57,-0.34,-0.07,-0.05,0.07,101823.395
2022-10-03 7:4:04.8690,0.047,-0.022,-1.047,-0.14,0.57,-0.34,-0.07,-0.04,0.07,101823.395
2022-10-03 7:4:04.8780,0.062,0.009,-0.994,-0.1,-0.12,0.05,-0.07,-0.07,0.07,101823.395
2022-10-03 7:4:04.8890,0.081,0.006,-0.899,-0.39,-0.23,-0.57,-0.05,-0.03,0.07,101823.395
2022-10-03 7:4:04.8990,0.08,0.001,-0.972,-0.39,-0.23,-0.57,-0.08,-0.06,0.07,101823.395
2022-10-03 7:4:04.9080,0.035,0.012,-1.026,-0.32,-0.16,-0.72,-0.06,-0.06,0.07,101823.395
2022-10-03 7:4:04.9180,0.052,0.019,-0.976,-0.11,-0.17,0.06,-0.04,-0.04,0.07,101823.395
2022-10-03 7:4:04.9270,0.057,0.005,-0.953,-0.02,-0.29,0.17,-0.04,-0.05,0.07,101823.395
2022-10-03 7:4:04.9380,0.069,-0.019,-0.963,-0.16,-0.25,-0.54,-0.05,-0.05,0.07,101823.395
2022-10-03 7:4:04.9480,0.07,-0.005,-0.984,-0.3,0.03,-0.26,-0.05,-0.06,0.07,101823.395
2022-10-03 7:4:04.9580,0.061,0.014,-0.983,-0.3,0.03,-0.26,-0.05,-0.05,0.06,101823.395
2022-10-03 7:4:04.9680,0.06,0.016,-1.018,-0.28,-0.21,-0.13,-0.04,-0.06,0.06,101823.395
2022-10-03 7:4:04.9780,0.094,0.008,-0.989,-0.46,-0.2,0.06,-0.04,-0.07,0.06,101823.395
2022-10-03 7:4:04.9870,0.077,0.017,-0.975,-0.46,-0.2,0.06,-0.03,-0.07,0.06,101823.395
2022-10-03 7:4:04.9980,0.086,-0.006,-0.962,-0.47,-0.23,-0.23,-0.03,-0.07,0.06,101823.395
2022-10-03 7:4:05.0080,0.102,-0.014,-0.943,-0.41,-0.13,-0.3,-0.03,-0.07,0.06,101823.395
2022-10-03 7:4:05.0180,0.075,-0.005,-0.959,-0.65,0.06,-0.52,-0.04,-0.08,0.07,101823.395
2022-10-03 7:4:05.0270,0.108,-0.006,-0.956,-0.54,-0.04,-0.34,-0.05,-0.08,0.08,101823.395
2022-10-03 7:4:05.0380,0.117,-0.004,-0.94,-0.54,-0.04,-0.34,-0.04,-0.08,0.07,101823.395
2022-10-03 7:4:05.0470,0.057,-0.014,-0.99,-0.43,-0.02,-0.29,-0.03,-0.08,0.03,101823.395
2022-10-03 7:4:05.0580,0.151,-0.034,-0.875,-0.73,0.25,-0.58,-0.03,-0.12,0.06,101823.395
2022-10-03 7:4:05.0680,0.14,-0.027,-1.011,-0.73,0.25,-0.58,-0.05,-0.12,0.04,101823.395
2022-10-03 7:4:05.0770,0.125,0.005,-1.01,-0.52,0.04,0.11,-0.03,-0.09,0.05,101823.395
2022-10-03 7:4:05.0880,0.117,0.035,-0.983,-1.1,-0.38,-0.32,-0.02,-0.09,0.05,101823.395
2022-10-03 7:4:05.0970,0.127,-0.011,-0.987,-0.7,-0.11,0.2,-0.03,-0.1,0.05,101823.395
2022-10-03 7:4:05.1070,0.138,-0.02,-1.004,-0.7,-0.11,0.2,-0.03,-0.1,0.05,101823.395
2022-10-03 7:4:05.1170,0.136,-0.033,-0.954,-1.11,0.07,-0.17,-0.02,-0.09,0.05,101823.395
2022-10-03 7:4:05.1270,0.147,-0.007,-0.972,-1.02,0.29,-0.15,-0.03,-0.1,0.05,101823.395
2022-10-03 7:4:05.1370,0.126,-0.004,-0.963,-0.96,0.05,-0.26,-0.02,-0.1,0.05,101823.395
2022-10-03 7:4:05.1470,0.152,0.013,-0.954,-0.96,0.05,-0.26,-0.02,-0.11,0.04,101823.395
2022-10-03 7:4:05.1570,0.126,-0.008,-0.978,-1.12,-0.03,-0.31,-0.01,-0.11,0.04,101823.395
2022-10-03 7:4:05.1670,0.135,-0.014,-0.967,-1.12,-0.03,-0.31,-0.03,-0.09,0.05,101823.395
2022-10-03 7:4:05.1770,0.058,-0.059,-0.991,-0.68,0.45,-0.55,-0.03,-0.13,0.06,101823.395
2022-10-03 7:4:05.1870,0.122,0.022,-1.011,-0.68,0.45,-0.55,-0.03,-0.1,0.06,101823.257
2022-10-03 7:4:05.1960,0.121,0.007,-0.968,-1.07,-0.23,-0.6,-0.05,-0.12,0.06,101823.257
2022-10-03 7:4:05.2070,0.067,-0.015,-1.043,-1.07,-0.23,-0.6,-0.05,-0.12,0.06,101823.257
2022-10-03 7:4:05.2160,0.099,-0.005,-1.016,-0.49,0.09,0.26,-0.06,-0.11,0.07,101823.257
2022-10-03 7:4:05.2270,0.076,-0.003,-1.015,-0.5545910822600126,0.11,0.07,-0.06,-0.11,0.07,101823.257
2022-10-03 7:4:05.2370,0.052,0.052,-1.041,-0.56,0.11,0.07,-0.05,-0.09,0.06,101823.257
2022-10-03 7:4:05.2460,0.062,0.04,-1.018,-0.42,-0.41,0.36,-0.04,-0.09,0.06,101823.257
2022-10-03 7:4:05.2560,0.08,0.038,-0.99,-0.56,-0.44,-0.03,-0.03,-0.08,0.06,101823.257
2022-10-03 7:4:05.2660,0.072,0.011,-1.025,-0.56,-0.44,-0.03,-0.03,-0.09,0.06,101823.257
2022-10-03 7:4:05.2760,0.096,0.017,-0.999,-0.47,-0.23,0.07,-0.03,-0.09,0.06,101823.257
2022-10-03 7:4:05.2860,0.088,0.02,-1.042,-0.74,-0.22,0.25,-0.02,-0.08,0.06,101823.257
2022-10-03 7:4:05.2960,0.079,0.021,-1.05,-0.74,-0.22,0.25,-0.02,-0.07,0.05,101823.257
2022-10-03 7:4:05.3050,0.101,0.005,-1.022,-0.59,-0.23,0.52,-0.02,-0.07,0.05,101823.257
2022-10-03 7:4:05.3160,0.073,-0.044,-1.041,-0.82,0.27,0.13,-0.02,-0.09,0.05,101823.257
2022-10-03 7:4:05.3260,0.016,-0.014,-1.074,-0.82,0.27,0.13,0.0,-0.03,0.04,101823.257
2022-10-03 7:4:05.3360,0.089,-0.045,-1.029,-0.02,0.23,0.94,-0.03,-0.06,0.04,101823.257
2022-10-03 7:4:05.3450,0.057,-0.009,-1.102,-0.54,0.34,0.72,-0.02,-0.03,0.04,101823.257
2022-10-03 7:4:05.3560,-0.081,-0.015,-1.015,-0.54,0.34,0.72,0.01,-0.03,-0.01,101823.257
2022-10-03 7:4:05.3660,0.127,0.01,-0.959,0.46,0.08,0.54,-0.01,-0.06,0.04,101823.257
2022-10-03 7:4:05.3750,0.018,-0.099,-1.094,-0.42,-0.54,-0.2,0.02,-0.06,0.01,101823.257
2022-10-03 7:4:05.3850,0.055,-0.001,-1.058,-0.03,-0.09,1.29,-0.05,0.02,0.05,101823.257
2022-10-03 7:4:05.3950,-0.067,-0.061,-1.132,-0.03,-0.09,1.29,-0.05,-0.03,0.06,101823.257
2022-10-03 7:4:05.4050,-0.023,0.145,-1.016,0.52,1.01,-0.05,0.03,0.03,0.05,101823.257
2022-10-03 7:4:05.4160,0.038,0.019,-1.085,-0.33257953986525535,-0.51,0.42,-0.04,-0.09,0.04,101823.257
2022-10-03 7:4:05.4250,-0.06,0.064,-1.053,-0.34,-0.51,0.42,0.05,0.08,0.04,101823.257
2022-10-03 7:4:05.4350,0.031,0.025,-1.046,0.39,-0.43,0.05,0.01,-0.02,0.04,101823.257
2022-10-03 7:4:05.4450,0.005,0.029,-0.996,-0.23,-0.22,0.35,0.05,0.06,0.04,101823.257
2022-10-03 7:4:05.4550,-0.026,0.028,-1.086,-0.23,-0.22,0.35,0.04,0.02,0.04,101823.257
2022-10-03 7:4:05.4650,0.013,-0.001,-1.012,0.55,-0.41,0.3,0.04,0.02,0.04,101823.257
2022-10-03 7:4:05.4750,0.008,0.007,-0.984,0.08,-0.03,-0.14,0.06,0.1,0.03,101823.257
2022-10-03 7:4:05.4850,-0.01,-0.006,-1.088,0.08,-0.03,-0.14,0.04,0.01,0.03,101823.257
2022-10-03 7:4:05.4950,0.007,-0.012,-1.003,0.17,0.14,0.83,0.07,0.08,0.03,101823.257
2022-10-03 7:4:05.5050,0.017,-0.035,-1.037,0.17,0.14,0.83,0.06,0.05,0.02,101823.257
2022-10-03 7:4:05.5150,0.012,-0.06,-1.049,0.11,0.08,-0.17,0.07,0.07,0.02,101823.257
2022-10-03 7:4:05.5250,-0.005,-0.053,-1.014,0.05,0.51,0.68,0.07,0.07,0.02,101823.257
2022-10-03 7:4:05.5340,0.001,-0.074,-1.033,0.2,0.44,0.14,0.07,0.06,0.02,101823.257
2022-10-03 7:4:05.5440,-0.009,-0.064,-1.005,0.26,0.57,0.28,0.06,0.09,0.02,101823.257
2022-10-03 7:4:05.5540,-0.021,-0.058,-1.009,0.47,0.5,-0.1,0.06,0.06,0.02,101823.257
2022-10-03 7:4:05.5640,-0.015,-0.035,-0.999,0.4,0.34,0.22,0.06,0.07,0.02,101823.257
2022-10-03 7:4:05.5740,-0.024,-0.023,-0.959,0.4,0.34,0.22,0.07,0.07,0.02,101823.257
2022-10-03 7:4:05.5840,-0.042,-0.023,-1.006,0.45,0.13,-0.4,0.07,0.06,0.01,101823.257
2022-10-03 7:4:05.5940,-0.053,-0.004,-1.008,0.6,0.11,-0.13,0.08,0.08,0.01,101823.257
2022-10-03 7:4:05.6040,-0.056,0.004,-0.968,0.76,-0.01,0.21,0.08,0.06,0.0,101823.257
2022-10-03 7:4:05.6140,-0.052,-0.008,-0.995,0.84,-0.18,-0.32,0.09,0.07,-0.0,101823.257
2022-10-03 7:4:05.6240,-0.048,-0.019,-0.966,0.79,-0.12,-0.05,0.09,0.07,-0.01,101823.257
2022-10-03 7:4:05.6340,-0.043,-0.033,-0.965,0.79,-0.02,-0.23,0.09,0.06,-0.01,101823.257
2022-10-03 7:4:05.6440,-0.05,-0.036,-0.994,0.72,0.1,-0.42,0.09,0.07,-0.02,101823.257
2022-10-03 7:4:05.6540,-0.057,-0.047,-0.977,0.76,0.17,-0.1,0.09,0.06,-0.02,101823.257
2022-10-03 7:4:05.6630,-0.06,-0.052,-0.987,0.84,0.22,-0.17,0.08,0.06,-0.02,101823.257
2022-10-03 7:4:05.6730,-0.068,-0.043,-0.971,0.98,0.22,-0.24,0.08,0.05,-0.02,101823.257
2022-10-03 7:4:05.6830,-0.064,-0.035,-0.963,0.98,0.22,-0.24,0.08,0.05,-0.03,101823.257
2022-10-03 7:4:05.6930,-0.086,-0.033,-0.992,1.1,0.05,-0.16,0.08,0.06,-0.03,101823.257
2022-10-03 7:4:05.7040,-0.077,-0.051,-0.947,1.1,0.05,-0.16,0.08,0.06,-0.04,101823.257
2022-10-03 7:4:05.7130,-0.064,-0.062,-0.954,1.1,0.22,-0.33,0.07,0.04,-0.05,101823.257
2022-10-03 7:4:05.7230,-0.065,-0.064,-0.951,0.98,0.33,-0.58,0.06,0.04,-0.05,101823.257
2022-10-03 7:4:05.7330,-0.075,-0.074,-0.959,0.92,0.37,-0.38,0.06,0.04,-0.06,101823.257
2022-10-03 7:4:05.7430,-0.092,-0.071,-0.971,0.98,0.46,-0.51,0.04,0.03,-0.06,101823.257
2022-10-03 7:4:05.7530,-0.069,-0.088,-0.944,1.08,0.61,-0.41,0.04,0.03,-0.06,101823.257
2022-10-03 7:4:05.7630,-0.056,-0.054,-0.951,0.89,0.37,-0.58,0.04,0.02,-0.07,101823.257
2022-10-03 7:4:05.7730,-0.06,-0.081,-0.943,0.74,0.33,-0.48,0.01,0.02,-0.07,101823.257
2022-10-03 7:4:05.7830,-0.088,-0.092,-0.986,0.74,0.33,-0.48,0.01,0.04,-0.08,101823.257
2022-10-03 7:4:05.7930,-0.057,-0.073,-0.945,1.18,0.7,-0.3,-0.0,0.03,-0.08,101823.257
2022-10-03 7:4:05.8030,-0.043,-0.076,-0.955,0.99,0.44,-0.38,-0.02,0.01,-0.08,101823.257
2022-10-03 7:4:05.8130,-0.037,-0.046,-0.947,0.75,0.52,-0.54,-0.03,0.01,-0.09,101823.257
2022-10-03 7:4:05.8220,-0.039,-0.056,-0.952,0.68,0.2,-0.55,-0.04,0.01,-0.1,101823.257
2022-10-03 7:4:05.8330,-0.036,-0.059,-0.958,0.67,0.34,-0.43,-0.05,-0.0,-0.1,101823.257
2022-10-03 7:4:05.8420,-0.024,-0.069,-0.961,0.56,0.32,-0.37,-0.07,-0.01,-0.1,101823.257
2022-10-03 7:4:05.8520,-0.031,-0.08,-0.976,0.55,0.57,-0.3,-0.08,-0.01,-0.11,101823.257
2022-10-03 7:4:05.8620,-0.043,-0.05,-0.966,0.55,0.57,-0.3,-0.09,-0.0,-0.11,101823.257
2022-10-03 7:4:05.8720,-0.036,-0.065,-0.959,0.68,0.31,-0.46,-0.11,-0.02,-0.11,101823.257
2022-10-03 7:4:05.8830,-0.026,-0.066,-0.956,0.57,0.46,-0.34,-0.13,-0.01,-0.11,101823.257
2022-10-03 7:4:05.8920,-0.03,-0.072,-0.959,0.57,0.46,-0.34,-0.14,-0.02,-0.11,101823.257
2022-10-03 7:4:05.9020,-0.048,-0.074,-0.974,0.68,0.57,-0.28,-0.15,-0.03,-0.11,101823.257
2022-10-03 7:4:05.9120,-0.056,-0.065,-0.97,0.68,0.57,-0.28,-0.16,-0.02,-0.11,101823.257
2022-10-03 7:4:05.9220,-0.051,-0.076,-0.968,0.79,0.55,-0.35,-0.17,-0.03,-0.12,101823.257
2022-10-03 7:4:05.9320,-0.05,-0.063,-0.974,0.75,0.53,-0.25,-0.16,-0.03,-0.12,101823.257
2022-10-03 7:4:05.9420,-0.058,-0.063,-0.986,0.81,0.45,-0.2,-0.17,-0.03,-0.13,101823.257
2022-10-03 7:4:05.9520,-0.067,-0.066,-0.999,0.81,0.45,-0.2,-0.17,-0.03,-0.13,101823.257
2022-10-03 7:4:05.9620,-0.077,-0.059,-0.999,0.88,0.54,-0.04,-0.16,-0.03,-0.13,101823.257
2022-10-03 7:4:05.9720,-0.086,-0.061,-1.008,1.06,0.5,0.04,-0.16,-0.02,-0.14,101823.257
2022-10-03 7:4:05.9810,-0.097,-0.06,-1.011,1.06,0.5,0.04,-0.16,-0.02,-0.14,101823.257
2022-10-03 7:4:05.9910,-0.094,-0.067,-1.003,1.19,0.57,0.06,-0.16,-0.02,-0.14,101823.257
2022-10-03 7:4:06.0010,-0.081,-0.055,-0.998,1.19,0.57,0.06,-0.15,-0.02,-0.14,101823.257
2022-10-03 7:4:06.0110,-0.066,-0.037,-0.981,0.92,0.38,-0.15,-0.14,-0.02,-0.14,101823.257
2022-10-03 7:4:06.0210,-0.067,-0.031,-0.994,0.92,0.38,-0.15,-0.14,-0.01,-0.15,101823.257
2022-10-03 7:4:06.0310,-0.074,-0.022,-0.999,0.86,0.3,-0.11,-0.12,-0.01,-0.15,101823.257
2022-10-03 7:4:06.0410,-0.073,-0.014,-1.007,0.92,0.25,-0.02,-0.12,-0.0,-0.15,101823.257
2022-10-03 7:4:06.0510,-0.063,-0.008,-1.012,0.86,0.11,0.1,-0.11,-0.0,-0.15,101823.257
2022-10-03 7:4:06.0610,-0.049,0.004,-1.006,0.86,0.11,0.1,-0.09,0.0,-0.15,101823.257
2022-10-03 7:4:06.0710,-0.039,0.023,-1.011,0.58,-0.13,0.08,-0.08,0.0,-0.15,101823.257
2022-10-03 7:4:06.0810,-0.033,0.038,-1.008,0.51,-0.3,0.09,-0.07,0.01,-0.15,101823.257
2022-10-03 7:4:06.0910,-0.025,0.046,-1.011,0.44,-0.39,0.09,-0.06,0.01,-0.14,101823.257
2022-10-03 7:4:06.1010,-0.019,0.056,-1.011,0.37,-0.47,0.11,-0.04,0.01,-0.14,101823.257
2022-10-03 7:4:06.1110,-0.021,0.069,-1.009,0.36,-0.59,0.08,-0.04,0.01,-0.14,101823.257
2022-10-03 7:4:06.1210,-0.023,0.081,-1.008,0.36,-0.59,0.08,-0.02,0.01,-0.13,101823.257
2022-10-03 7:4:06.1310,-0.018,0.091,-1.012,0.3681774618476629,-0.81,0.1,-0.01,0.02,-0.13,101823.257
2022-10-03 7:4:06.1400,-0.011,0.095,-1.011,0.3,-0.88,0.1,0.0,0.02,-0.13,101823.257
2022-10-03 7:4:06.1510,-0.009,0.091,-1.016,0.26,-0.88,0.14,0.01,0.02,-0.12,101823.257
2022-10-03 7:4:06.1600,-0.006,0.075,-1.01,0.26,-0.88,0.14,0.01,0.03,-0.12,101823.257
2022-10-03 7:4:06.1700,-0.0,0.06,-1.016,0.2,-0.59,0.12,0.01,0.03,-0.11,101823.257
2022-10-03 7:4:06.1800,-0.004,0.054,-1.016,0.19,-0.51,0.15,0.02,0.03,-0.11,101823.257
2022-10-03 7:4:06.1900,-0.008,0.05,-1.024,0.25,-0.47,0.22,0.02,0.04,-0.1,101823.189
2022-10-03 7:4:06.2000,-0.007,0.049,-1.016,0.25,-0.47,0.22,0.02,0.04,-0.1,101823.189
2022-10-03 7:4:06.2100,0.002,0.054,-1.009,0.2,-0.47,0.09,0.02,0.04,-0.09,101823.189
2022-10-03 7:4:06.2200,0.007,0.063,-1.011,0.2,-0.47,0.09,0.02,0.04,-0.09,101823.189
2022-10-03 7:4:06.2300,0.01,0.063,-1.014,0.12,-0.55,0.1,0.02,0.05,-0.09,101823.189
2022-10-03 7:4:06.2390,0.013,0.061,-1.026,0.1,-0.59,0.11,0.02,0.05,-0.08,101823.189
2022-10-03 7:4:06.2500,0.027,0.059,-1.025,0.08,-0.58,0.2,0.02,0.06,-0.07,101823.189
2022-10-03 7:4:06.2600,0.031,0.058,-1.035,-0.02,-0.55,0.27,0.02,0.06,-0.07,101823.189
2022-10-03 7:4:06.2700,0.036,0.046,-1.028,-0.11,-0.57,0.28,0.02,0.06,-0.07,101823.189
2022-10-03 7:4:06.2790,0.036,0.041,-1.02,-0.11,-0.46,0.33,0.02,0.06,-0.06,101823.189
2022-10-03 7:4:06.2900,0.043,0.035,-1.005,-0.15,-0.41,0.2,0.02,0.07,-0.06,101823.189
2022-10-03 7:4:06.2990,0.045,0.046,-1.003,-0.18,-0.33,0.12,0.01,0.07,-0.06,101823.189
2022-10-03 7:4:06.3100,0.036,0.048,-0.999,-0.14,-0.45,0.01,0.01,0.07,-0.05,101823.189
2022-10-03 7:4:06.3190,0.041,0.063,-0.99,-0.14,-0.45,0.01,0.01,0.08,-0.04,101823.189
2022-10-03 7:4:06.3290,0.037,0.072,-0.995,-0.16,-0.53,-0.08,0.01,0.08,-0.04,101823.189
2022-10-03 7:4:06.3390,0.036,0.072,-1.005,-0.1,-0.68,0.0,-0.01,0.08,-0.03,101823.189
2022-10-03 7:4:06.3490,0.035,0.081,-1.007,-0.11,-0.72,0.08,-0.0,0.07,-0.02,101823.189
2022-10-03 7:4:06.3590,0.037,0.087,-1.009,-0.11,-0.72,0.08,0.0,0.08,-0.02,101823.189
2022-10-03 7:4:06.3690,0.051,0.093,-1.004,-0.19,-0.86,0.05,0.01,0.08,-0.02,101823.189
2022-10-03 7:4:06.3790,0.041,0.09,-0.999,-0.17,-0.9,0.01,0.01,0.07,-0.02,101823.189
2022-10-03 7:4:06.3890,0.047,0.083,-1.0,-0.17,-0.9,0.01,0.02,0.09,-0.01,101823.189
2022-10-03 7:4:06.3990,0.054,0.076,-0.992,-0.19,-0.79,-0.11,0.02,0.09,-0.01,101823.189
2022-10-03 7:4:06.4090,0.06,0.062,-0.992,-0.19,-0.79,-0.11,0.02,0.08,-0.01,101823.189
2022-10-03 7:4:06.4190,0.066,0.062,-0.991,-0.25,-0.61,-0.08,0.02,0.08,-0.0,101823.189
2022-10-03 7:4:06.4290,0.09,0.053,-0.981,-0.45,-0.53,-0.15,0.01,0.08,0.0,101823.189
2022-10-03 7:4:06.4380,0.101,0.054,-0.981,-0.45,-0.53,-0.15,0.02,0.07,0.01,101823.189
2022-10-03 7:4:06.4490,0.095,0.054,-0.98,-0.61,-0.51,-0.18,0.01,0.07,0.0,101823.189
2022-10-03 7:4:06.4580,0.099,0.05,-0.982,-0.59,-0.51,-0.17,0.02,0.07,0.01,101823.189
2022-10-03 7:4:06.4680,0.101,0.036,-0.982,-0.61,-0.38,-0.18,0.02,0.07,0.01,101823.189
2022-10-03 7:4:06.4780,0.108,0.025,-0.975,-0.61,-0.38,-0.18,0.02,0.07,0.0,101823.189
2022-10-03 7:4:06.4880,0.113,0.022,-0.976,-0.67,-0.19980615623295309,-0.28,0.03,0.07,0.0,101823.189
2022-10-03 7:4:06.4980,0.112,0.022,-0.973,-0.72,-0.2,-0.28,0.03,0.07,0.01,101823.189
2022-10-03 7:4:06.5080,0.112,0.016,-0.978,-0.7,-0.18,-0.26,0.03,0.06,0.0,101823.189
2022-10-03 7:4:06.5180,0.11,0.01,-0.977,-0.7,-0.18,-0.26,0.03,0.05,0.01,101823.189
2022-10-03 7:4:06.5280,0.109,0.008,-0.972,-0.66,-0.08,-0.24,0.03,0.06,0.01,101823.189
2022-10-03 7:4:06.5380,0.108,0.007,-0.974,-0.66,-0.08,-0.24,0.03,0.05,0.0,101823.189
2022-10-03 7:4:06.5480,0.109,0.001,-0.977,-0.63,-0.07,-0.29,0.03,0.04,0.0,101823.189
2022-10-03 7:4:06.5580,0.107,-0.01,-0.98,-0.63,-0.04,-0.21,0.03,0.04,0.0,101823.189
2022-10-03 7:4:06.5680,0.105,-0.011,-0.984,-0.58,0.12,-0.19,0.03,0.03,0.0,101823.189
2022-10-03 7:4:06.5780,0.1,-0.005,-0.996,-0.58,0.12,-0.19,0.03,0.03,0.0,101823.189
2022-10-03 7:4:06.5880,0.095,-0.001,-0.985,-0.48,0.03,-0.07,0.02,0.03,0.0,101823.189
2022-10-03 7:4:06.5970,0.097,0.007,-0.926,-0.48,0.03,-0.07,0.02,0.02,0.01,101823.189
2022-10-03 7:4:06.6070,0.074,0.012,-1.028,-0.46,-0.16,0.18,0.06,0.1,0.0,101823.189
2022-10-03 7:4:06.6170,0.091,0.015,-0.897,-0.46,-0.16,0.18,0.04,-0.01,0.01,101823.189
2022-10-03 7:4:06.6270,0.147,-0.005,-0.98,-0.05,-0.16,-1.11,-0.02,-0.01,0.01,101823.189
2022-10-03 7:4:06.6370,0.084,0.027,-0.975,-0.31,-0.18,-1.04,0.02,-0.02,0.0,101823.189
2022-10-03 7:4:06.6470,0.082,0.03,-0.97,-0.31,-0.18,-1.04,0.04,-0.0,0.0,101823.189
2022-10-03 7:4:06.6570,0.094,0.006,-1.02,-0.28,-0.29,-0.08,0.02,-0.0,0.0,101823.189
2022-10-03 7:4:06.6670,0.064,-0.001,-0.988,-0.28,-0.29,-0.08,0.02,-0.02,0.01,101823.189
2022-10-03 7:4:06.6770,0.082,0.033,-1.015,-0.32,0.12,-0.07,0.03,0.02,0.0,101823.189
2022-10-03 7:4:06.6870,0.097,0.019,-0.958,-0.4,-0.24,-0.43,0.03,-0.02,0.0,101823.189
